X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood,TotalCityCallsForYear,TotalPrecinctCallsForYear,TotalNeighborhoodCallsForYear,CenterGBSID,CenterLatitude,CenterLongitude,CenterX,CenterY,DateAdded,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ea_bachelors,ea_doctorate,ea_hsdiplomma,ea_masters,ea_profschool,foodstamp_no,foodstamp_yes,med_hh_income,total_asian,total_black,total_ea,total_employed,total_female,total_foodstamp,total_islander,total_labor_force,total_male,total_native,total_otherrace,total_pop,total_race,total_twoormore,total_unemployed,total_white,perc_unemployed,perc_ba_plus,perc_foodstamp,perc_female,perc_male,herfendahl,FID,BDNUM,Shape_STAr,Shape_STLe,SHAPE_Leng,SHAPE_Area,id
-93.2805228689336,44.9483471181443,43605980,09-113289,2009/04/19 00:56:38+00,Fight ,Yes,DWI,,1,A,1,Bodily Force,Body Weight to Pin,White,Male,31,Commission of Crime,05,Whittier,316150,55956,13895,21929,44.948347,-93.280523,-10383940.3067,5613393.4592,2023/01/02 08:19:26+00,3506,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2740325778368,44.9314217038875,43606012,09-131941,2009/05/05 14:06:21+00,Domestic ,Yes,ASLT4,No,1,A,1,Bodily Force,Push Away,Black,Female,20,Assaulted Officer,03,Bryant,316150,79409,1443,18632,44.931422,-93.274033,-10383217.8108,5610731.6904,2023/01/02 08:19:26+00,3538,27,053,110000,2,270531100002,Block Group 2,G5030,S,242144,0,+44.9289390,-093.2712756,192,0,68,101,0,223,23,123636,11,199,502,488,284,246,0,505,386,0,0,670,670,96,17,364,0.033663366336633666,0.5836653386454184,0.09349593495934959,0.42388059701492536,0.5761194029850746,0.38364446424593446,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1590
-93.2549208905227,44.9332313395315,43606024,09-113429,2009/04/19 03:26:56+00,Domestic Abuse-In Progress ,Yes,DASLT2,No,2,A,1,Bodily Force,Body Weight to Pin,Black,Male,29,Commission of Crime,03,Bancroft,316150,79409,1137,11978,44.933231,-93.254921,-10381090.3075,5611016.2446,2023/01/02 08:19:26+00,3550,27,053,110100,2,270531101002,Block Group 2,G5030,S,242571,0,+44.9323038,-093.2511247,236,9,59,60,0,298,50,104355,21,22,706,592,468,348,0,643,530,0,211,998,998,124,51,620,0.07931570762052877,0.43201133144475923,0.14367816091954022,0.46893787575150303,0.531062124248497,0.43157055594154226,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,206
-93.2727274487981,44.9332348556692,43606056,09-186832,2009/06/19 16:40:30+00,Domestic Abuse-In Progress ,No,DASLT3,Yes,1,A,1,Bodily Force,Punches,White,Male,32,Tensed,03,Bryant,316150,79409,1443,16257,44.933235,-93.272727,-10383072.5245,5611016.7975,2023/01/02 08:19:26+00,3582,27,053,110000,1,270531100001,Block Group 1,G5030,S,205478,0,+44.9323387,-093.2707865,56,5,82,61,11,246,43,65507,0,315,488,522,460,289,0,580,416,22,201,876,876,63,58,275,0.1,0.2725409836065574,0.14878892733564014,0.5251141552511416,0.4748858447488584,0.28113336877879946,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1537
-93.2549208905227,44.9332313395315,43606108,09-113429,2009/04/19 03:26:56+00,Domestic Abuse-In Progress ,Yes,DASLT2,No,2,A,1,Bodily Force,Punches,Black,Male,29,Commission of Crime,03,Bancroft,316150,79409,1137,11978,44.933231,-93.254921,-10381090.3075,5611016.2446,2023/01/02 08:19:26+00,3634,27,053,110100,2,270531101002,Block Group 2,G5030,S,242571,0,+44.9323038,-093.2511247,236,9,59,60,0,298,50,104355,21,22,706,592,468,348,0,643,530,0,211,998,998,124,51,620,0.07931570762052877,0.43201133144475923,0.14367816091954022,0.46893787575150303,0.531062124248497,0.43157055594154226,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,206
-93.2695242891586,44.9251251890663,43606231,09-188461,2009/06/20 20:21:57+00,Suspicious Person ,Yes,FLEEFT,Yes,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,17,Fled on Foot,03,Regina,316150,79409,1182,14313,44.925125,-93.269524,-10382715.9504,5609741.6716,2023/01/02 08:19:26+00,3757,27,053,110900,2,270531109002,Block Group 2,G5030,S,376898,0,+44.9251094,-093.2685096,281,0,97,143,19,388,36,103594,99,280,837,693,530,424,0,738,599,0,13,1129,1129,36,45,701,0.06097560975609756,0.5292712066905615,0.08490566037735849,0.46944198405668736,0.5305580159433126,0.4548504245509128,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,4560
-93.2727274487981,44.9332348556692,43606256,09-186832,2009/06/19 16:40:30+00,Domestic Abuse-In Progress ,No,DASLT3,Yes,1,A,1,Bodily Force,Slaps,White,Male,32,Tensed,03,Bryant,316150,79409,1443,16257,44.933235,-93.272727,-10383072.5245,5611016.7975,2023/01/02 08:19:26+00,3782,27,053,110000,1,270531100001,Block Group 1,G5030,S,205478,0,+44.9323387,-093.2707865,56,5,82,61,11,246,43,65507,0,315,488,522,460,289,0,580,416,22,201,876,876,63,58,275,0.1,0.2725409836065574,0.14878892733564014,0.5251141552511416,0.4748858447488584,0.28113336877879946,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1537
-93.2695242891586,44.9251251890663,43606281,09-188461,2009/06/20 20:21:57+00,Suspicious Person ,Yes,FLEEFT,Yes,2,A,1,Bodily Force,Body Weight to Pin,Black,Male,17,Fled on Foot,03,Regina,316150,79409,1182,14313,44.925125,-93.269524,-10382715.9504,5609741.6716,2023/01/02 08:19:26+00,3807,27,053,110900,2,270531109002,Block Group 2,G5030,S,376898,0,+44.9251094,-093.2685096,281,0,97,143,19,388,36,103594,99,280,837,693,530,424,0,738,599,0,13,1129,1129,36,45,701,0.06097560975609756,0.5292712066905615,0.08490566037735849,0.46944198405668736,0.5305580159433126,0.4548504245509128,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,4560
-93.2772709316725,44.9395397182111,43606353,09-137644,2009/05/10 02:14:05+00,Suspicious Person ,No,DISCON,No,1,A,1,Bodily Force,Knees,Black,Male,21,Tensed,05,Lyndale,316150,55956,7927,15411,44.93954,-93.277271,-10383578.3027,5612008.2689,2023/01/02 08:19:26+00,3879,27,053,109300,4,270531093004,Block Group 4,G5030,S,216930,0,+44.9395356,-093.2779793,312,0,57,130,7,252,91,69844,0,406,753,659,703,343,0,660,504,0,1,1207,1207,200,1,600,0.0015151515151515152,0.5962815405046481,0.2653061224489796,0.5824357912178956,0.4175642087821044,0.3602549063080663,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2995
-93.2805228689336,44.9483471181443,43606452,09-231134,2009/07/25 02:12:53+00,Fight ,No,TFPER,No,1,A,1,Bodily Force,Knees,Black,Male,52,Fled on Foot,05,Whittier,316150,55956,13895,21929,44.948347,-93.280523,-10383940.3067,5613393.4592,2023/01/02 08:19:26+00,3978,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.276004085238,44.9431522640719,43606520,08-384113,2008/12/17 18:16:22+00,Domestic Abuse-In Progress ,Yes,DOMEN,Yes,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,41,Commission of Crime,05,Lyndale,322402,55689,7628,11699,44.943152,-93.276004,-10383437.278,5612576.409,2023/01/02 08:19:26+00,4046,27,053,008300,2,270530083002,Block Group 2,G5030,S,204433,0,+44.9448517,-093.2762703,122,0,23,22,4,125,34,68942,6,46,364,380,225,159,0,384,302,0,121,527,527,79,4,275,0.010416666666666666,0.4065934065934066,0.2138364779874214,0.4269449715370019,0.573055028462998,0.3327632332237541,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2226
-93.279706188051,44.943830606094,43606575,09-186249,2009/06/19 02:47:35+00,Burglary Dwlng In Progress ,Yes,BURGD,Yes,1,A,1,Taser,Firing Darts,Black,Female,22,Commission of Crime,05,Lyndale,316150,55956,7927,14077,44.943831,-93.279706,-10383849.3942,5612683.0949,2023/01/02 08:19:26+00,4101,27,053,008200,2,270530082002,Block Group 2,G5030,S,129683,0,+44.9432044,-093.2801717,225,26,187,87,0,455,7,62417,19,0,645,682,336,462,0,713,402,0,31,738,738,16,31,672,0.043478260869565216,0.524031007751938,0.015151515151515152,0.45528455284552843,0.5447154471544715,0.8315633698342403,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2224
-93.2818413244795,44.9205166120336,43606715,09-152097,2009/05/22 00:18:04+00,Damage Property-In Progress,Yes,BURGD,No,2,A,1,Taser,Both,Black,Male,43,Fled on Foot,05,King Field,316150,55956,3120,13154,44.920517,-93.281841,-10384087.0765,5609017.1208,2023/01/02 08:19:26+00,4241,27,053,110800,4,270531108004,Block Group 4,G5030,S,329830,0,+44.9232364,-093.2805311,328,78,58,146,9,511,22,110394,0,48,849,689,661,533,0,689,433,0,11,1094,1094,0,0,1035,0,0.6607773851590106,0.04127579737335835,0.6042047531992687,0.39579524680073125,0.8970736174379781,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,234
-93.2850395029608,44.9286407481644,43606740,09-380275,2009/12/16 21:56:47+00,Domestic ,Yes,OBSTRU,Yes,1,A,1,Bodily Force,Push Away,Black,Female,21,Unspecified,05,King Field,316150,55956,3120,11641,44.928641,-93.28504,-10384443.0961,5610294.4195,2023/01/02 08:19:26+00,4266,27,053,109900,2,270531099002,Block Group 2,G5030,S,379092,0,+44.9289129,-093.2797805,248,8,59,172,69,359,8,130563,12,9,653,658,655,367,0,658,420,1,32,1075,1075,131,0,890,0,0.7611026033690659,0.021798365122615803,0.6093023255813953,0.39069767441860465,0.6865116279069766,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1535
-93.2536537215931,44.929622475714,43606751,09-350797,2009/11/13 04:54:27+00,Domestic Abuse-In Progress ,Yes,BURGD,Yes,2,A,1,Bodily Force,Punches,Black,Male,28,Fled on Foot,03,Bancroft,316150,79409,1137,12702,44.929622,-93.253654,-10380949.2469,5610448.7816,2023/01/02 08:19:26+00,4277,27,053,110100,3,270531101003,Block Group 3,G5030,S,236405,0,+44.9287112,-093.2511535,222,8,35,81,8,287,44,52574,11,45,482,380,290,331,0,389,271,0,9,561,561,98,9,398,0.02313624678663239,0.6618257261410788,0.13293051359516617,0.5169340463458111,0.483065953654189,0.5103917437984755,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1592
-93.2626549638091,44.9133961349056,43606768,08-239880,2008/08/04 23:48:39+00,Check the Welfare ,Yes,CIC,No,1,V,1,Bodily Force,LVNR1,White,Male,43,Tensed,03,Field,322402,84018,836,14180,44.913396,-93.262655,-10381951.2606,5607897.7686,2023/01/02 08:19:26+00,4294,27,053,111600,1,270531116001,Block Group 1,G5030,S,197246,0,+44.9138608,-093.2649967,100,45,107,86,10,296,15,96836,8,39,486,400,257,311,0,417,299,0,0,556,556,40,17,469,0.0407673860911271,0.49588477366255146,0.04823151125401929,0.46223021582733814,0.5377697841726619,0.7166619222607525,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1513
-93.283713212309,44.9358990767065,43606812,09-086863,2009/03/27 02:37:44+00,Burglary Dwlng In Progress ,Yes,LURKNG,Yes,2,A,1,Bodily Force,Punches,Other / Mixed Race,Male,32,Tensed,05,King Field,316150,55956,3120,10976,44.935899,-93.283713,-10384295.4541,5611435.7464,2023/01/02 08:19:26+00,4338,27,053,109300,2,270531093002,Block Group 2,G5030,S,269255,0,+44.9359067,-093.2839919,329,22,85,278,6,666,10,66379,21,17,1056,919,740,676,0,973,611,0,184,1351,1351,11,54,1118,0.05549845837615622,0.6013257575757576,0.014792899408284023,0.5477424130273871,0.45225758697261287,0.7037635854900365,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1526
-93.2549208905227,44.9332313395315,43606814,09-113429,2009/04/19 03:26:56+00,Domestic Abuse-In Progress ,Yes,DASLT2,No,1,A,1,Bodily Force,Push Away,Black,Male,29,Commission of Crime,03,Bancroft,316150,79409,1137,11978,44.933231,-93.254921,-10381090.3075,5611016.2446,2023/01/02 08:19:26+00,4340,27,053,110100,2,270531101002,Block Group 2,G5030,S,242571,0,+44.9323038,-093.2511247,236,9,59,60,0,298,50,104355,21,22,706,592,468,348,0,643,530,0,211,998,998,124,51,620,0.07931570762052877,0.43201133144475923,0.14367816091954022,0.46893787575150303,0.531062124248497,0.43157055594154226,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,206
-93.2759897265665,44.9413526302186,43606828,09-375944,2009/12/11 22:41:50+00,Property Damage Accident ,Yes,FLEE,,1,A,1,Bodily Force,Push Away,Native American,Male,38,Fled in Vehicle,05,Lyndale,316150,55956,7927,19312,44.941353,-93.27599,-10383435.6796,5612293.3786,2023/01/02 08:19:26+00,4354,27,053,008300,2,270530083002,Block Group 2,G5030,S,204433,0,+44.9448517,-093.2762703,122,0,23,22,4,125,34,68942,6,46,364,380,225,159,0,384,302,0,121,527,527,79,4,275,0.010416666666666666,0.4065934065934066,0.2138364779874214,0.4269449715370019,0.573055028462998,0.3327632332237541,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2226
-93.2536537215931,44.929622475714,43606887,09-350797,2009/11/13 04:54:27+00,Domestic Abuse-In Progress ,Yes,BURGD,Yes,2,A,1,Bodily Force,Body Weight to Pin,Black,Male,28,Fled on Foot,03,Bancroft,316150,79409,1137,12702,44.929622,-93.253654,-10380949.2469,5610448.7816,2023/01/02 08:19:26+00,4413,27,053,110100,3,270531101003,Block Group 3,G5030,S,236405,0,+44.9287112,-093.2511535,222,8,35,81,8,287,44,52574,11,45,482,380,290,331,0,389,271,0,9,561,561,98,9,398,0.02313624678663239,0.6618257261410788,0.13293051359516617,0.5169340463458111,0.483065953654189,0.5103917437984755,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1592
-93.2818413244795,44.9205166120336,43606968,09-152097,2009/05/22 00:18:04+00,Damage Property-In Progress,Yes,BURGD,No,1,A,1,Taser,Firing Darts,Black,Male,43,Fled on Foot,05,King Field,316150,55956,3120,13154,44.920517,-93.281841,-10384087.0765,5609017.1208,2023/01/02 08:19:26+00,4494,27,053,110800,4,270531108004,Block Group 4,G5030,S,329830,0,+44.9232364,-093.2805311,328,78,58,146,9,511,22,110394,0,48,849,689,661,533,0,689,433,0,11,1094,1094,0,0,1035,0,0.6607773851590106,0.04127579737335835,0.6042047531992687,0.39579524680073125,0.8970736174379781,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,234
-93.272747777673,44.9368466332322,43606981,09-298456,2009/09/19 11:45:54+00,Suspicious Person ,No,ASLT4,Yes,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,23,Assaulted Officer,03,Central,316150,79409,8671,12106,44.936847,-93.272748000000007,-10383074.7875,5611584.7544,2023/01/02 08:19:26+00,4507,27,053,109400,2,270531094002,Block Group 2,G5030,S,221146,0,+44.9359485,-093.2710531,92,0,85,19,0,203,82,75865,6,312,561,555,684,285,0,628,451,12,69,1135,1135,190,73,546,0.11624203821656051,0.19786096256684493,0.28771929824561404,0.6026431718061674,0.3973568281938326,0.31081604533369556,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1528
-93.2536537215931,44.929622475714,43606992,09-350797,2009/11/13 04:54:27+00,Domestic Abuse-In Progress ,Yes,BURGD,Yes,1,A,1,Bodily Force,Knees,Black,Male,28,Fled on Foot,03,Bancroft,316150,79409,1137,12702,44.929622,-93.253654,-10380949.2469,5610448.7816,2023/01/02 08:19:26+00,4518,27,053,110100,3,270531101003,Block Group 3,G5030,S,236405,0,+44.9287112,-093.2511535,222,8,35,81,8,287,44,52574,11,45,482,380,290,331,0,389,271,0,9,561,561,98,9,398,0.02313624678663239,0.6618257261410788,0.13293051359516617,0.5169340463458111,0.483065953654189,0.5103917437984755,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1592
-93.270528485272,44.934150944342,43606996,09-379520,2009/12/16 03:10:03+00,Assist Other Agency ,No,AOA,Yes,1,S,1,Police K9 Bite,On Lead,White,Male,44,Fled in Vehicle,03,Bryant,316150,79409,1443,25771,44.934151,-93.270528,-10382827.737,5611160.8503,2023/01/02 08:19:26+00,4522,27,053,109400,2,270531094002,Block Group 2,G5030,S,221146,0,+44.9359485,-093.2710531,92,0,85,19,0,203,82,75865,6,312,561,555,684,285,0,628,451,12,69,1135,1135,190,73,546,0.11624203821656051,0.19786096256684493,0.28771929824561404,0.6026431718061674,0.3973568281938326,0.31081604533369556,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1528
-93.2850395029608,44.9286407481644,43607043,09-380275,2009/12/16 21:56:47+00,Domestic ,Yes,OBSTRU,Yes,2,A,1,Bodily Force,Body Weight to Pin,Black,Female,21,Unspecified,05,King Field,316150,55956,3120,11641,44.928641,-93.28504,-10384443.0961,5610294.4195,2023/01/02 08:19:26+00,4569,27,053,109900,2,270531099002,Block Group 2,G5030,S,379092,0,+44.9289129,-093.2797805,248,8,59,172,69,359,8,130563,12,9,653,658,655,367,0,658,420,1,32,1075,1075,131,0,890,0,0.7611026033690659,0.021798365122615803,0.6093023255813953,0.39069767441860465,0.6865116279069766,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1535
-93.2675812538603,44.9368704529413,43607100,09-220503,2009/07/16 14:37:15+00,Burglary Dwlng In Progress ,Yes,FORCE,No,1,OT,1,Bodily Force,Body Weight to Pin,Black,Male,17,Verbal Non-Compliance,03,Central,316150,79409,8671,19955,44.93687,-93.267581,-10382499.6527,5611588.5002,2023/01/02 08:19:26+00,4626,27,053,109400,2,270531094002,Block Group 2,G5030,S,221146,0,+44.9359485,-093.2710531,92,0,85,19,0,203,82,75865,6,312,561,555,684,285,0,628,451,12,69,1135,1135,190,73,546,0.11624203821656051,0.19786096256684493,0.28771929824561404,0.6026431718061674,0.3973568281938326,0.31081604533369556,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1528
-93.283713212309,44.9358990767065,43607122,09-086863,2009/03/27 02:37:44+00,Burglary Dwlng In Progress ,Yes,LURKNG,Yes,2,A,1,Taser,Firing Darts,Other / Mixed Race,Male,32,Tensed,05,King Field,316150,55956,3120,10976,44.935899,-93.283713,-10384295.4541,5611435.7464,2023/01/02 08:19:26+00,4648,27,053,109300,2,270531093002,Block Group 2,G5030,S,269255,0,+44.9359067,-093.2839919,329,22,85,278,6,666,10,66379,21,17,1056,919,740,676,0,973,611,0,184,1351,1351,11,54,1118,0.05549845837615622,0.6013257575757576,0.014792899408284023,0.5477424130273871,0.45225758697261287,0.7037635854900365,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1526
-93.2830213514367,44.9474748143673,43607135,10-098177,2010/04/10 07:16:46+00,Suspicious Person ,Yes,DASLT5,No,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,23,Fled on Foot,05,Lyndale,314926,54019,6727,11376,44.947475,-93.283021,-10384218.4365,5613256.2575,2023/01/02 08:19:26+00,4661,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2805228689336,44.9483471181443,43607207,09-231134,2009/07/25 02:12:53+00,Fight ,No,TFPER,No,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,52,Fled on Foot,05,Whittier,316150,55956,13895,21929,44.948347,-93.280523,-10383940.3067,5613393.4592,2023/01/02 08:19:26+00,4733,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2766296773918,44.9368332805061,43607274,10-028973,2010/01/31 22:06:38+00,Unknown Trouble ,Yes,DISCON,No,1,A,1,Taser,Both,Other / Mixed Race,Male,28,Commission of Crime,05,King Field,314926,54019,3072,12414,44.936833,-93.27663,-10383506.9186,5611582.6546,2023/01/02 08:19:26+00,4800,27,053,109300,1,270531093001,Block Group 1,G5030,S,165685,0,+44.9359224,-093.2771472,108,0,27,62,0,201,0,101719,25,10,315,301,182,201,0,301,171,0,0,353,353,0,0,318,0,0.5396825396825397,0,0.5155807365439093,0.48441926345609065,0.8173486666292162,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,261
-93.2830675742497,44.9368052727111,43607337,10-150825,2010/05/28 03:34:15+00,Motor Vehicle Chase ,No,FLEE,No,1,A,1,Bodily Force,Punches,Black,Male,40,Fled in Vehicle,05,King Field,314926,54019,3072,10984,44.936805,-93.283068,-10384223.582,5611578.2502,2023/01/02 08:19:26+00,4863,27,053,109300,2,270531093002,Block Group 2,G5030,S,269255,0,+44.9359067,-093.2839919,329,22,85,278,6,666,10,66379,21,17,1056,919,740,676,0,973,611,0,184,1351,1351,11,54,1118,0.05549845837615622,0.6013257575757576,0.014792899408284023,0.5477424130273871,0.45225758697261287,0.7037635854900365,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1526
-93.2759763156176,44.935932682265,43607339,10-156630,2010/06/01 22:34:28+00,Assist Other Agency ,No,OBSTRU,Yes,3,A,1,Bodily Force,Punches,White,Male,39,Fled in Vehicle,05,King Field,314926,54019,3072,12418,44.935933,-93.275976,-10383434.1867,5611441.031,2023/01/02 08:19:26+00,4865,27,053,109300,1,270531093001,Block Group 1,G5030,S,165685,0,+44.9359224,-093.2771472,108,0,27,62,0,201,0,101719,25,10,315,301,182,201,0,301,171,0,0,353,353,0,0,318,0,0.5396825396825397,0,0.5155807365439093,0.48441926345609065,0.8173486666292162,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,261
-93.2669362131807,44.9359664741267,43607343,10-170868,2010/06/13 23:25:43+00,Suspicious Vehicle ,No,FLEEFT,No,1,A,2,Improvised Weapon,Flashlight,Black,Male,19,Fled on Foot,03,Central,314926,80612,8509,12368,44.935966,-93.266936,-10382427.8471,5611446.3449,2023/01/02 08:19:26+00,4869,27,053,009500,2,270530095002,Block Group 2,G5030,S,160436,0,+44.9359621,-093.2650361,148,0,39,46,7,209,56,58220,0,132,405,305,347,265,0,354,309,0,15,656,656,66,49,443,0.1384180790960452,0.4962962962962963,0.21132075471698114,0.5289634146341463,0.47103658536585363,0.4970488176680547,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2230
-93.2759763156176,44.935932682265,43607444,10-156630,2010/06/01 22:34:28+00,Assist Other Agency ,No,OBSTRU,Yes,1,A,1,Taser,Firing Darts,White,Male,39,Fled in Vehicle,05,King Field,314926,54019,3072,12418,44.935933,-93.275976,-10383434.1867,5611441.031,2023/01/02 08:19:26+00,4970,27,053,109300,1,270531093001,Block Group 1,G5030,S,165685,0,+44.9359224,-093.2771472,108,0,27,62,0,201,0,101719,25,10,315,301,182,201,0,301,171,0,0,353,353,0,0,318,0,0.5396825396825397,0,0.5155807365439093,0.48441926345609065,0.8173486666292162,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,261
-93.2580807450773,44.9323422725281,43607454,10-067719,2010/03/12 10:32:47+00,Burglary Dwlng In Progress ,Yes,BURGD,No,1,A,1,Bodily Force,Body Weight to Pin,Black,Female,17,Fled on Foot,03,Bancroft,314926,80612,1325,12549,44.932342,-93.258081,-10381442.0609,5610876.4431,2023/01/02 08:19:26+00,4980,27,053,009600,3,270530096003,Block Group 3,G5030,S,238467,0,+44.9323415,-093.2587032,260,13,22,92,0,317,24,76510,0,15,560,438,364,341,0,460,321,0,15,685,685,55,22,600,0.04782608695652174,0.6517857142857143,0.07038123167155426,0.5313868613138686,0.4686131386861314,0.7681815760029836,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2233
-93.2779157459767,44.9404407463163,43607462,09-387549,2009/12/25 02:21:47+00,Unwanted Person ,Yes,ASLT4,No,1,A,1,Bodily Force,Body Weight to Pin,White,Male,33,Assaulted Officer,05,Lyndale,316150,55956,7927,17753,44.940441,-93.277916,-10383650.0831,5612149.969,2023/01/02 08:19:26+00,4988,27,053,109300,4,270531093004,Block Group 4,G5030,S,216930,0,+44.9395356,-093.2779793,312,0,57,130,7,252,91,69844,0,406,753,659,703,343,0,660,504,0,1,1207,1207,200,1,600,0.0015151515151515152,0.5962815405046481,0.2653061224489796,0.5824357912178956,0.4175642087821044,0.3602549063080663,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2995
-93.2850395029608,44.9286407481644,43607583,09-380275,2009/12/16 21:56:47+00,Domestic ,Yes,OBSTRU,Yes,1,A,1,Bodily Force,Body Weight to Pin,Black,Female,21,Unspecified,05,King Field,316150,55956,3120,11641,44.928641,-93.28504,-10384443.0961,5610294.4195,2023/01/02 08:19:26+00,5109,27,053,109900,2,270531099002,Block Group 2,G5030,S,379092,0,+44.9289129,-093.2797805,248,8,59,172,69,359,8,130563,12,9,653,658,655,367,0,658,420,1,32,1075,1075,131,0,890,0,0.7611026033690659,0.021798365122615803,0.6093023255813953,0.39069767441860465,0.6865116279069766,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1535
-93.2779157459767,44.9404407463163,43607584,09-387549,2009/12/25 02:21:47+00,Unwanted Person ,Yes,ASLT4,No,1,A,1,Chemical Irritant,Personal Mace,White,Male,33,Assaulted Officer,05,Lyndale,316150,55956,7927,17753,44.940441,-93.277916,-10383650.0831,5612149.969,2023/01/02 08:19:26+00,5110,27,053,109300,4,270531093004,Block Group 4,G5030,S,216930,0,+44.9395356,-093.2779793,312,0,57,130,7,252,91,69844,0,406,753,659,703,343,0,660,504,0,1,1207,1207,200,1,600,0.0015151515151515152,0.5962815405046481,0.2653061224489796,0.5824357912178956,0.4175642087821044,0.3602549063080663,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2995
